reach_id,fit_method,nobs,med_flow_area,med_wse,med_width,h_break_0,h_break_1,h_break_2,h_break_3,m_1,m_2,m_3,y0_1,y0_2,y0_3,ormse,mor
45343000381,simple,21,16.655277039471684,122.26290065673955,23.78268029200126,121.27740000339755,121.9793280120138,122.30180038862389,123.01844070642008,4.0219572880240895e-05,28.403618656014334,76.4531901763812,15.723285073460827,-3448.926125740193,-9325.475230583008,4.4934236433761034,3.4932717547797782
45343000371,simple,21,17.038390153919295,93.82595874719588,29.871144968673434,93.09524184012845,93.60290010515139,94.31471233495877,94.90597777098877,0.7178481194688681,31.50938393908449,52.99819260350422,-44.349961241752226,-2926.5270126494243,-4953.237820255141,10.172994836713665,6.808763298611472
45349300171,set,21,114.04297539079562,387.265980194359,89.33109391503604,384.8132292590711,388.83453333333335,392.86766666666665,396.9007999996184,34.13832110984699,14.431712626645938,7.940055189360469e-07,-13131.279292879635,-5468.669379731446,201.08357396371977,45.93455574668679,38.15337022296912
45349300161,simple,21,330.66600587870926,386.9500397376934,142.84496976696028,383.2051534831745,387.10849688727643,390.34994080726955,393.5855999999036,28.816827624281835,5.1176379561427305,1.166722453110315e-06,-11007.827624563155,-1833.6699346833552,163.99928313995522,57.409279119325134,48.53768397984306
45349800011,simple,21,433.72784747737023,463.4809176980085,161.30693284989684,460.11089999999876,461.59429981163726,462.7759937953932,464.3419739227735,1.352302520897897e-08,32.21407503413141,15.256446680912754,112.48511401329864,-14757.348289203985,-6909.764975630283,56.84280952644273,45.209686255774066
45349100131,simple,20,1498.6412765744171,354.2805043052213,333.10636418613876,349.46080000001126,352.08019821694745,355.66887727552887,356.6419999999315,4.881417988039877e-07,13.14539163661543,3.041842436123331e-07,304.1823070702884,-4324.049614123614,351.3569624296545,33.28740244440154,27.067197275827777
45347500051,simple,20,114.34616015112988,275.44794999970753,167.65070067283804,274.7659000009945,276.1098157775051,276.831899143081,281.231835884328,1.6406922244768296e-06,550.2138875453722,62.90539377142738,167.65024874752822,-151751.8044266189,-16849.26862662348,63.16290715612018,50.15376781014119
45349300121,simple,20,248.91861953446642,374.6316549525354,134.58754588920965,372.344649636643,377.32274802097066,379.9310694077237,387.78139911180324,22.77595405745836,48.61461891584414,19.330304013346982,-8398.00581577933,-18147.521845338335,-7021.500767560048,34.071801747243136,27.357721671319275
45349900941,simple,19,249.368907680735,574.8107296626671,94.12810106329925,570.968474272659,575.0848992982123,581.8901423562112,583.10904562195,15.176910007277948,3.9246888297637847e-07,3.90766126408822,-8629.722614244773,98.28892324576933,-2175.5404176206025,29.52627556488653,22.158234970894423
45347300021,simple,19,194.7017643065774,113.14028693792763,285.27352437889203,112.4105241774055,115.90447620765431,118.16826195635208,120.98729855961668,67.32637655821118,52.75155100026516,22.273864251304612,-7332.052037908085,-5642.764515796419,-2041.2692442216082,57.877319442340074,41.59425008585264
